OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_hf, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.17439"
3, iterativefit, down_hf, 2, 0.8, 1.6, 60, 10000, 0, 0.0452, "0.862829"
3, iterativefit, down_hf, 2, 0.8, 1.6, 60, 10000, 0.0452, 0.9, "0.734118+x*(3.47395+x*(-14.5386+x*(12.8058+x*(55.4279+x*(-122.14+x*68.0067)))))"
3, iterativefit, down_hf, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "1.80533"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.22333"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 60, 10000, 0, 0.0452, "0.881888"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 60, 10000, 0.0452, 0.9, "0.733662+x*(4.22826+x*(-23.4478+x*(56.5217+x*(-49.4274+x*(-1.76682+x*14.8147)))))"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "1.15123"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.1552"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 60, 10000, 0, 0.0452, "0.873634"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 60, 10000, 0.0452, 0.9, "0.726069+x*(4.1444+x*(-21.3672+x*(42.7362+x*(-10.9347+x*(-49.2328+x*36.3796)))))"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "1.39109"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.22803"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 60, 10000, 0, 0.0452, "0.881358"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 60, 10000, 0.0452, 0.9, "0.740176+x*(3.9641+x*(-20.4051+x*(40.5431+x*(-10.0334+x*(-47.0865+x*34.5935)))))"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "1.33309"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 60, 10000, -15, 0, "1.15058"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 60, 10000, 0, 0.0452, "0.874171"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 60, 10000, 0.0452, 0.9, "0.719637+x*(4.40594+x*(-24.3834+x*(58.6028+x*(-50.1036+x*(-4.12573+x*16.6758)))))"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 60, 10000, 0.9, 1.1, "1.20889"
3, iterativefit, central, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.27648"
3, iterativefit, central, 2, 1.6, 2.4, 60, 10000, 0, 0.0452, "0.825553"
3, iterativefit, central, 2, 1.6, 2.4, 60, 10000, 0.0452, 0.9, "0.742784+x*(2.05066+x*(-5.0342+x*(3.77868+x*(3.84194+x*(-3.1911+x*-1.79317)))))"
3, iterativefit, central, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "0.948751"
3, iterativefit, up_jes, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.22911"
3, iterativefit, up_jes, 2, 1.6, 2.4, 60, 10000, 0, 0.0452, "0.830835"
3, iterativefit, up_jes, 2, 1.6, 2.4, 60, 10000, 0.0452, 0.9, "0.714977+x*(3.33847+x*(-20.1994+x*(73.6168+x*(-142.781+x*(137.479+x*-51.5845)))))"
3, iterativefit, up_jes, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "1.11189"
3, iterativefit, down_jes, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.33823"
3, iterativefit, down_jes, 2, 1.6, 2.4, 60, 10000, 0, 0.0452, "0.821283"
3, iterativefit, down_jes, 2, 1.6, 2.4, 60, 10000, 0.0452, 0.9, "0.746671+x*(1.81225+x*(-3.85978+x*(7.11336+x*(-18.6787+x*(30.2453+x*-17.0856)))))"
3, iterativefit, down_jes, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "0.961386"
3, iterativefit, up_hf, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.28452"
3, iterativefit, up_hf, 2, 1.6, 2.4, 60, 10000, 0, 0.0452, "0.837478"
3, iterativefit, up_hf, 2, 1.6, 2.4, 60, 10000, 0.0452, 0.9, "0.718027+x*(3.37084+x*(-18.7547+x*(63.8187+x*(-122.304+x*(122.525+x*-49.7326)))))"
3, iterativefit, up_hf, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "0.760391"
3, iterativefit, down_hf, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.2676"
3, iterativefit, down_hf, 2, 1.6, 2.4, 60, 10000, 0, 0.0452, "0.814858"
3, iterativefit, down_hf, 2, 1.6, 2.4, 60, 10000, 0.0452, 0.9, "0.74775+x*(1.47671+x*(1.10943+x*(-23.2854+x*(61.2737+x*(-61.2997+x*20.9445)))))"
3, iterativefit, down_hf, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "1.13593"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.30879"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 60, 10000, 0, 0.0452, "0.83268"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 60, 10000, 0.0452, 0.9, "0.740431+x*(2.43033+x*(-9.70151+x*(25.9725+x*(-45.1438+x*(47.0564+x*-21.2603)))))"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "0.872372"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.24345"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 60, 10000, 0, 0.0452, "0.817607"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 60, 10000, 0.0452, 0.9, "0.726444+x*(2.30753+x*(-6.86654+x*(9.92191+x*(-6.31389+x*(4.87105+x*-4.12571)))))"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "1.01559"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.31492"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 60, 10000, 0, 0.0452, "0.832309"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 60, 10000, 0.0452, 0.9, "0.750966+x*(2.04325+x*(-5.73061+x*(7.77196+x*(-5.58741+x*(6.60079+x*-5.39404)))))"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "0.979044"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 60, 10000, -15, 0, "1.23747"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 60, 10000, 0, 0.0452, "0.818016"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 60, 10000, 0.0452, 0.9, "0.716097+x*(2.68971+x*(-10.7962+x*(27.9782+x*(-45.6374+x*(45.1601+x*-19.9526)))))"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 60, 10000, 0.9, 1.1, "0.908269"
